"","geneID","order","baseMean","log2FC","padj","likes","Condition","FDR.Condition","FWER.Condition"
"ACT28116-1","ACT28116-1","1044",0.567472692109235,0.803360822353081,0.888595923442725,0.0029047347447234,"paraquat>control>transient",0.888595923442725,1
"ACT30022-1","ACT30022-1","2914",0.613499602661605,1.28790084252989,0.888624973095111,0.00290362489514636,"transient>control>paraquat",0.888624973095111,1
"ACT27623-1","ACT27623-1","536",2.13632419355424,0.464746740119205,0.888654007739926,0.00290159387471235,"transient>control>paraquat",0.888654007739926,1
"ACT30311-1","ACT30311-1","3188",2.62700337904153,0.660548801113998,0.888683029284532,0.00289248006797021,"control>paraquat>transient",0.888683029284532,1
"ACT30515-1","ACT30515-1","3393",5.25014249536768,0.583130570488961,0.888712042924459,0.0028639846682291,"control>transient>paraquat",0.888712042924459,1
"ACT30521-1","ACT30521-1","3400",0.533883466356013,0.88318861833918,0.888741041128072,0.00286367376842704,"paraquat>control>transient",0.888741041128072,1
"ACT29662-1","ACT29662-1","2568",1.24915717799312,1.91262457174732,0.88877002387964,0.00286346800735554,"control>transient>paraquat",0.88877002387964,1
"ACT28133-1","ACT28133-1","1063",0.428348336766178,0,0.888798992511582,0.0028583240229096,"control>paraquat>transient",0.888798992511582,1
"ACT30557-1","ACT30557-1","3436",1.41635249271074,0.296818505958014,0.888827949671362,0.00284331559441171,"control>paraquat>transient",0.888827949671362,1
"ACT30303-1","ACT30303-1","3181",13.8455261873296,0.630999993834091,0.888856894148616,0.00283287196646782,"control>transient>paraquat",0.888856894148616,1
"ACT29139-1","ACT29139-1","2066",0.346744686914757,1.54553302327248,0.888885823796539,0.00283050402744571,"transient>control>paraquat",0.888885823796539,1
"EBG00001118541-1","EBG00001118541-1","3883",7.40870840804871,0.59417935272634,0.888914739115214,0.00282630776464563,"control>paraquat>transient",0.888914739115214,1
"ACT29737-1","ACT29737-1","2642",28.7756312091672,0.953475201014256,0.888943641473784,0.00281702568351882,"paraquat>transient>control",0.888943641473784,1
"ACT28998-1","ACT28998-1","1929",0.717649696395553,1.06720776138272,0.8889725300973,0.00281068620866369,"transient>paraquat>control",0.8889725300973,1
"ACT30626-1","ACT30626-1","3505",2.36714866937346,1.07968135960665,0.889001403524615,0.0028098643276582,"transient>control>paraquat",0.889001403524615,1
"ACT28137-1","ACT28137-1","1067",48.070434386248,0.867918163930063,0.889030262441277,0.00280651790907598,"paraquat>control>transient",0.889030262441277,1
"ACT27512-1","ACT27512-1","414",17.6591787421032,0.99796634320517,0.889059106401754,0.00280488577102781,"control>transient>paraquat",0.889059106401754,1
"ACT30516-1","ACT30516-1","3394",1.13287626024788,1.06453100656092,0.889087935369484,0.00280343564221155,"control>paraquat>transient",0.889087935369484,1
"ACT29046-1","ACT29046-1","1980",1.97582877872222,1.25530375945598,0.889116749992385,0.00279959950520261,"control>transient>paraquat",0.889116749992385,1
"ACT27191-1","ACT27191-1","109",73.3859921231104,1.0088549621941,0.889145552907432,0.00278590983855061,"paraquat>control>transient",0.889145552907432,1
"ACT29253-1","ACT29253-1","2175",5.06827772348252,0.538714754912276,0.889174341244255,0.00278303065808436,"paraquat>transient>control",0.889174341244255,1
"ACT31234-1","ACT31234-1","4120",0.472611236170468,0.217847916305136,0.88920311512135,0.00277975026375659,"transient>control>paraquat",0.88920311512135,1
"ACT29449-1","ACT29449-1","2364",1.06306028290572,0.590688758361839,0.889231874312076,0.00277736451066948,"control>transient>paraquat",0.889231874312076,1
"ACT28134-1","ACT28134-1","1064",1.99359014330897,0.900988159771104,0.889260634850915,0.00271478127156365,"control>transient>paraquat",0.889260634850915,1
"ACT27913-1","ACT27913-1","830",0.614995526139451,2.05932105193701,0.889289380114001,0.00271466647153018,"control>transient>paraquat",0.889289380114001,1
"ACT27164-1","ACT27164-1","82",0.164357511875268,0,0.889318111028547,0.00271111210742971,"transient>paraquat>control",0.889318111028547,1
"ACT29444-1","ACT29444-1","2360",1.02651555958338,0.5339398548877,0.889346828526163,0.002704097935497,"control>transient>paraquat",0.889346828526163,1
"ACT30623-1","ACT30623-1","3502",0.475347775956972,0.26411304673546,0.889375537545074,0.00267855134754271,"transient>paraquat>control",0.889375537545074,1
"ACT30610-1","ACT30610-1","3489",23.0020887106714,0.729652750987867,0.889404233379498,0.00267073335155738,"control>transient>paraquat",0.889404233379498,1
"ACT27461-1","ACT27461-1","364",0.310394538214763,2.61151890859883,0.889432914997891,0.00266683660969388,"control>paraquat>transient",0.889432914997891,1
"ACT27394-1","ACT27394-1","300",0.0497962017188926,0,0.889461592096901,0.00262648432703569,"transient>control>paraquat",0.889461592096901,1
"ACT28650-1","ACT28650-1","1579",1.17473763939375,1.16276617048097,0.889490254312766,0.00262516517379351,"transient>control>paraquat",0.889490254312766,1
"ACT30254-1","ACT30254-1","3132",0.196595558808193,0.564486808894886,0.889518902238237,0.00262165836026734,"paraquat>transient>control",0.889518902238237,1
"ACT31148-1","ACT31148-1","4025",1.14116366353836,1.31963589876598,0.889547535110915,0.0026210663873525,"control>transient>paraquat",0.889547535110915,1
"ACT28423-1","ACT28423-1","1362",0.305194737825324,1.36088178270707,0.889576154383987,0.00261504395283255,"paraquat>control>transient",0.889576154383987,1
"ACT29787-1","ACT29787-1","2687",1.35636934684637,1.00340478839115,0.889604764268574,0.00259319060633197,"paraquat>control>transient",0.889604764268574,1
"ACT30216-1","ACT30216-1","3093",3.15461731052437,0.557033505207734,0.889633359001776,0.00259309156112317,"transient>control>paraquat",0.889633359001776,1
"ECBD_R0087-1","ECBD_R0087-1","3870",10.7149816964335,0.837380897787721,0.889661950382291,0.00254854507531378,"transient>control>paraquat",0.889661950382291,1
"EBG00001118562-1","EBG00001118562-1","3871",19.1074374256983,0.861182482217944,0.889690526603007,0.00254854507531378,"transient>control>paraquat",0.889690526603007,1
"ACT30519-1","ACT30519-1","3398",1.63674179912496,1.2170154430917,0.889719089373717,0.00254213950971119,"control>transient>paraquat",0.889719089373717,1
"ACT29161-1","ACT29161-1","2088",0.664147185308105,1.10685038458444,0.88974763772799,0.00253942159906693,"paraquat>control>transient",0.88974763772799,1
"ECBD_R0097-1","ECBD_R0097-1","3919",11.3302971727118,0.537667834885832,0.889776172804976,0.00253244665113143,"control>transient>paraquat",0.889776172804976,1
"ACT28252-1","ACT28252-1","1193",1.07355705196309,1.04953012401903,0.889804695894194,0.00252064230706043,"control>transient>paraquat",0.889804695894194,1
"ACT30625-1","ACT30625-1","3504",5.74725959154494,0.980111039785956,0.889833206341903,0.00251134310908734,"control>paraquat>transient",0.889833206341903,1
"ACT27799-1","ACT27799-1","711",5.78247224379008,1.0353520035281,0.889861706822254,0.00249197889344621,"control>paraquat>transient",0.889861706822254,1
"ACT29728-1","ACT29728-1","2632",3.18391991063914,0.730856233763393,0.889890192669772,0.00249027540741778,"control>transient>paraquat",0.889890192669772,1
"ACT28952-1","ACT28952-1","1883",2.589772211831,0.394477247713491,0.889918664883609,0.00248483902485995,"paraquat>transient>control",0.889918664883609,1
"ACT28928-1","ACT28928-1","1859",17.6423672720357,0.69457433203045,0.889947123034995,0.00248106472569005,"control>transient>paraquat",0.889947123034995,1
"ACT31266-1","ACT31266-1","4158",0.953571892404567,1.28131985905285,0.889975566872622,0.0024782830596908,"paraquat>transient>control",0.889975566872622,1
"ACT28439-1","ACT28439-1","1378",0.636626011955015,0.443784912838637,0.89000399663954,0.00247462487803341,"control>transient>paraquat",0.89000399663954,1
"ACT30313-1","ACT30313-1","3190",5.15294674014429,0.971226288299297,0.890032414598986,0.002462444815328,"control>paraquat>transient",0.890032414598986,1
"ACT30498-1","ACT30498-1","3375",1.18890720254778,0.358707881305507,0.890060819752226,0.00245408038722785,"control>paraquat>transient",0.890060819752226,1
"ACT28009-1","ACT28009-1","933",0.205970799881719,0.507682942006192,0.890089222779304,0.00240531973072958,"transient>paraquat>control",0.890089222779304,1
"ACT30431-1","ACT30431-1","3306",0.0732030302191559,0,0.890117614211828,0.00239242225437609,"transient>control>paraquat",0.890117614211828,1
"ACT27253-1","ACT27253-1","164",0.070780702002756,0.421407648766549,0.890145991261886,0.00239012016781498,"transient>control>paraquat",0.890145991261886,1
"ACT31139-1","ACT31139-1","4015",0.0415191273767096,1.02190802827746,0.890174354207186,0.00238680899596955,"control>transient>paraquat",0.890174354207186,1
"ACT30483-1","ACT30483-1","3360",0.138648791096955,0.877336559762462,0.890202703724293,0.00238097595900729,"transient>paraquat>control",0.890202703724293,1
"ACT27810-1","ACT27810-1","722",0.284344471512147,1.41588352029041,0.890231039282169,0.0023771963676578,"transient>control>paraquat",0.890231039282169,1
"ACT27885-1","ACT27885-1","799",0.524916982521319,2.92557440622378,0.890259366276459,0.00235299836855033,"transient>control>paraquat",0.890259366276459,1
"ACT31254-1","ACT31254-1","4140",0.39903548612893,1.36599833743179,0.890287682881529,0.00233575069314319,"transient>paraquat>control",0.890287682881529,1
"ACT30728-1","ACT30728-1","3607",2.15799239787913,1.47973081491742,0.890315985920393,0.0023305876666255,"transient>control>paraquat",0.890315985920393,1
"ACT29788-1","ACT29788-1","2689",0.130072406861545,0.707009555052104,0.890344274138299,0.00233022712995633,"transient>control>paraquat",0.890344274138299,1
"ACT28047-1","ACT28047-1","969",0.356122711131169,1.29233732687008,0.890372548861052,0.00232487829084183,"control>transient>paraquat",0.890372548861052,1
"ACT30788-1","ACT30788-1","3666",0.288903041861714,2.85740707399241,0.890400810846918,0.0023166908025283,"transient>control>paraquat",0.890400810846918,1
"ACT27485-1","ACT27485-1","388",0.0985550921629371,0.270521337732945,0.890429060126713,0.00230842449293166,"transient>control>paraquat",0.890429060126713,1
"ACT29804-1","ACT29804-1","2704",0.13733101911625,0.440101847743205,0.890457296927001,0.00229933557858383,"transient>control>paraquat",0.890457296927001,1
"ACT29434-1","ACT29434-1","2350",0.2943504280614,0.651754888572984,0.890485519192107,0.00229809567079789,"control>paraquat>transient",0.890485519192107,1
"ACT29499-1","ACT29499-1","2409",0.0863169839426814,0.321195508094403,0.890513734486308,0.00226814755150327,"transient>paraquat>control",0.890513734486308,1
"ACT30469-1","ACT30469-1","3346",0.133003817616874,1.28741515264975,0.890541937582406,0.00225809414693915,"transient>control>paraquat",0.890541937582406,1
"ACT30201-1","ACT30201-1","3078",0.461454315627189,0.558924317820709,0.890570131309562,0.00223731804512066,"control>paraquat>transient",0.890570131309562,1
"ACT27976-1","ACT27976-1","899",0.400959312083464,0.883935633848755,0.890598310712461,0.00223542006253801,"control>transient>paraquat",0.890598310712461,1
"ACT28898-1","ACT28898-1","1831",0.1556144735518,0,0.890626476575079,0.00223058202572279,"control>paraquat>transient",0.890626476575079,1
"ACT30630-1","ACT30630-1","3509",0.911799494346964,0.526673755211273,0.890654627833819,0.00222983266194582,"control>transient>paraquat",0.890654627833819,1
"ACT27612-1","ACT27612-1","525",11.2196859038056,0.808157029023374,0.890682766662061,0.00222085304719148,"control>transient>paraquat",0.890682766662061,1
"ACT29593-1","ACT29593-1","2502",9.99040713241748,0.969389217258583,0.890710893390877,0.00221065000495401,"control>paraquat>transient",0.890710893390877,1
"ACT29954-1","ACT29954-1","2845",0.0875762425664118,0,0.890739005576539,0.00220979142441168,"control>transient>paraquat",0.890739005576539,1
"ACT31019-1","ACT31019-1","3886",0.365611872153126,2.30847755308171,0.89076711253803,0.00217347114181948,"control>transient>paraquat",0.89076711253803,1
"ACT27884-1","ACT27884-1","798",0.107182128514252,0.798312674634893,0.890795210391248,0.00215196884814467,"control>paraquat>transient",0.890795210391248,1
"ACT30182-1","ACT30182-1","3059",0.2349677589544,0.380758524500437,0.89082329492875,0.0021465326531902,"paraquat>control>transient",0.89082329492875,1
"ACT27964-1","ACT27964-1","884",1.44707514851926,0.554667329369256,0.890851367317685,0.00213668606148334,"control>paraquat>transient",0.890851367317685,1
"ACT28438-1","ACT28438-1","1377",0.25255034446524,3.57331574638173,0.890879425338873,0.00213533986881713,"control>transient>paraquat",0.890879425338873,1
"ACT30219-1","ACT30219-1","3097",0.272871682928752,3.39787138563605,0.890907473414474,0.00211716624460405,"control>transient>paraquat",0.890907473414474,1
"ACT30605-1","ACT30605-1","3484",1.2535615318911,0.648757577465039,0.89093550808286,0.00211223202386629,"control>transient>paraquat",0.89093550808286,1
"ACT27566-1","ACT27566-1","478",0.235326837225149,0.217053527766162,0.890963528506593,0.00211053453000117,"control>transient>paraquat",0.890963528506593,1
"ACT27097-1","ACT27097-1","16",1.58542233473026,0.934054586024286,0.890991534441549,0.00210981182941632,"transient>control>paraquat",0.890991534441549,1
"ACT28426-1","ACT28426-1","1365",0.751905210271005,0.369178067192004,0.891019526472776,0.00210689830249784,"control>transient>paraquat",0.891019526472776,1
"ACT29843-1","ACT29843-1","2743",0.625406228754816,3.93109805272706,0.891047507300348,0.00209371220201645,"paraquat>control>transient",0.891047507300348,1
"ACT28893-1","ACT28893-1","1826",0.860575690531173,0.348714622868939,0.891075473982046,0.00209180193422551,"paraquat>control>transient",0.891075473982046,1
"ACT30241-1","ACT30241-1","3119",1.02133656966784,1.32527831037267,0.891103427910044,0.00208461320698132,"control>transient>paraquat",0.891103427910044,1
"ACT30874-1","ACT30874-1","3748",1.63985281938234,0.566102050449511,0.891131371391253,0.00206864342763642,"transient>control>paraquat",0.891131371391253,1
"ACT28603-1","ACT28603-1","1529",5.01542707917778,0.5418500282499,0.891159300562198,0.00206747891668977,"transient>control>paraquat",0.891159300562198,1
"ACT29998-1","ACT29998-1","2888",2.50945694723185,0.399123286849743,0.891187216943796,0.00206053982659116,"control>transient>paraquat",0.891187216943796,1
"ACT28734-1","ACT28734-1","1666",1.53855820162368,0.381275087553233,0.891215122093251,0.00204768124113062,"control>paraquat>transient",0.891215122093251,1
"ACT31007-1","ACT31007-1","3867",1.51836778683847,0.584090626564434,0.891243012998825,0.002046382272471,"transient>control>paraquat",0.891243012998825,1
"ACT31168-1","ACT31168-1","4052",4.45755190544454,0.868494178223894,0.891270893158733,0.00203173487511164,"transient>control>paraquat",0.891270893158733,1
"ACT30255-1","ACT30255-1","3133",22.4013784274836,1.15708198321852,0.891298759199789,0.00203003563832024,"control>transient>paraquat",0.891298759199789,1
"ACT28090-1","ACT28090-1","1011",33.5488927269722,0.860378652300393,0.891326612941794,0.00202140891942162,"paraquat>transient>control",0.891326612941794,1
"ACT27744-1","ACT27744-1","657",1.07011766622828,0.816300298245487,0.89135445254233,0.00201987740412986,"transient>control>paraquat",0.89135445254233,1
"ACT28227-1","ACT28227-1","1167",0.103912456749845,0.844649188211659,0.891382278334017,0.00201711371426521,"control>transient>paraquat",0.891382278334017,1
"ACT28113-1","ACT28113-1","1041",10.0944577618622,0.943545333093434,0.891410096892371,0.00198918749550673,"paraquat>control>transient",0.891410096892371,1
"ACT27641-1","ACT27641-1","560",0.188104215938981,1.64257716805488,0.891437904820388,0.00197430708975801,"control>paraquat>transient",0.891437904820388,1
"ACT31195-1","ACT31195-1","4077",0.150667149237541,6.71960937352116,0.891465699775517,0.00196844226178092,"transient>paraquat>control",0.891465699775517,1
"ACT28851-1","ACT28851-1","1782",2.08857089888202,0.539788512487651,0.891493480549326,0.00196725189308108,"paraquat>control>transient",0.891493480549326,1
"ACT29492-1","ACT29492-1","2402",0.395018772492476,0.1977589195559,0.891521250401307,0.00195359739789573,"control>transient>paraquat",0.891521250401307,1
