"","geneID","order","baseMean","logFC.Conditionparaquat","logFC.Conditiontransient","logCPM","F","PValue","padj"
"ACT28239-1","ACT28239-1",1182,25.144229039725,-0.862923468838576,-0.605425896000534,8.47375900849211,3.61388280361298,0.0269525985572841,0.172340740546652
"ACT29757-1","ACT29757-1",2662,52.9841783456244,0.516760442265628,-2.0302431393185,6.6360824879097,3.60180807847237,0.0272799788253878,0.173931888845372
"ACT30410-1","ACT30410-1",3278,2.9800562714316,-1.16731697948036,-1.35793228886962,7.11053466167284,3.60165167487861,0.0272842453580339,0.173931888845372
"ACT28414-1","ACT28414-1",1353,0.458125853025677,-3.90762201928148,-1.4969376967497,6.26417519780871,3.59908093800588,0.0273544681727703,0.174115334536073
"ACT27332-1","ACT27332-1",240,0.244167414138847,0.426915970232858,-3.34351560958794,6.1122458201789,3.5959105690827,0.0274413196147797,0.17440390877714
"ACT28322-1","ACT28322-1",1255,0.352443829418082,-4.07385764200278,-1.16293776816273,6.36346440060265,3.59136659861135,0.0275662816048699,0.174933457737248
"ACT31044-1","ACT31044-1",3923,3.44088023709248,-0.712514631875044,-0.188749451499291,9.59816339218848,3.58802503598188,0.0276585396073344,0.175254185355071
"ACT29099-1","ACT29099-1",2032,3.448235065076,-1.31708945709252,0.204616518758345,8.01440893516057,3.58164336772367,0.0278355914293449,0.175812015134247
"ACT29703-1","ACT29703-1",2606,4.54837290104589,-0.96129366446145,-1.08828791410827,7.53214008947304,3.58183320830485,0.0278303082065822,0.175812015134247
"ACT30061-1","ACT30061-1",2954,11.3358055915865,-3.62576858744812,-1.97274260352027,6.13660947040322,3.58033155998275,0.0278721261793402,0.175812015134247
"ACT27516-1","ACT27516-1",418,46.1462974303703,-0.77913585113833,-0.430758121502926,8.99601766972125,3.5677439105345,0.0282251478841695,0.176542074063498
"ACT27572-1","ACT27572-1",484,24.1095818934592,-0.276013483374868,-0.612050116653827,9.3460174406674,3.56993522898796,0.0281633723037518,0.176542074063498
"ACT28478-1","ACT28478-1",1416,17.0221546398058,-1.02608463042264,-3.40918992396429,6.07356875146161,3.56991036973243,0.0281640723536035,0.176542074063498
"ACT28636-1","ACT28636-1",1563,9.01397536747075,-1.02622040295145,-3.40932668699033,6.07373884707756,3.57105149834961,0.0281319554924186,0.176542074063498
"ACT29196-1","ACT29196-1",2119,12.4323883789478,-0.580325395174646,-0.457745503193495,9.4353821580922,3.5672175031523,0.028240008038722,0.176542074063498
"ACT29735-1","ACT29735-1",2640,18.9277541462463,0.370178962622879,0.242792254236183,11.6324648121005,3.56882730216762,0.0281945890125613,0.176542074063498
"ACT27086-1","ACT27086-1",5,1.22854055442242,2.23038845355062,-1.5402160204906,5.78311642764296,3.55968414585439,0.0284535292164225,0.177089864546419
"ACT27793-1","ACT27793-1",706,0.701868168015045,-1.38164951578212,-0.651380005538314,7.72658323655986,3.55782784630683,0.0285063905672443,0.177089864546419
"EBG00001118724-1","EBG00001118724-1",744,25.6280668362442,1.78155716696695,-0.4308082097642,6.33372886689944,3.55872446141712,0.0284808456453112,0.177089864546419
"ACT30217-1","ACT30217-1",3094,1.27334879901578,0.880598288939991,-0.35114874512245,7.86742817529153,3.55738912837255,0.0285188981632094,0.177089864546419
"EBG00001118725-1","EBG00001118725-1",3780,0.174266115630139,0.323766295149828,-1.25122570831188,7.41373321698157,3.55670529737345,0.0285384047364736,0.177089864546419
"ACT27776-1","ACT27776-1",690,0.698900364037953,-0.343406484626,-0.777088956098873,8.64738755485743,3.54892710576763,0.0287612222268406,0.177164068291726
"ACT28175-1","ACT28175-1",1113,0.183583587352786,-0.413772548248422,-0.230954023551992,11.242667230233,3.54941885880602,0.0287470838776147,0.177164068291726
"ACT28647-1","ACT28647-1",1576,2.86514342253398,-1.02491034382491,-0.71575533646363,8.02171779746726,3.55452400136921,0.0286007163481715,0.177164068291726
"ACT30601-1","ACT30601-1",3480,19.5738274063668,0.304485969183442,0.23106280927281,12.8044165921037,3.54952338571659,0.0287440795292238,0.177164068291726
"ACT30645-1","ACT30645-1",3524,1.2769161041548,-0.335308940797433,-1.31859074872105,7.47015642062531,3.5533309134118,0.0286348560293642,0.177164068291726
"ACT27295-1","ACT27295-1",203,2.09479605794395,-3.11464137733616,1.1935196460167,6.21970165785311,3.54588130088239,0.0288489469495324,0.17733572521771
"ACT27909-1","ACT27909-1",826,2.83564085880368,2.30211113951198,1.7284258381748,6.02449198085142,3.54502996139383,0.0288735148890534,0.17733572521771
"ACT28930-1","ACT28930-1",1861,31.768926677948,-1.95147205043475,0.43330319807713,7.23926786198472,3.53288118262188,0.0292263923738024,0.179047864340642
"ACT29130-1","ACT29130-1",2059,26.1086144288094,-2.95833537927717,-2.95833537927717,5.90992567628666,3.53250036419186,0.0292375231939253,0.179047864340642
"ACT30033-1","ACT30033-1",2925,33.7153479254024,-1.0528187795015,-1.24515240169386,7.25104090662331,3.52923542180642,0.0293331272948569,0.179371859920952
"ACT28695-1","ACT28695-1",1618,15.968167181725,-2.67432622530073,0.0964637964972521,7.06358616431729,3.52444233672,0.0294740451418456,0.179971604129206
"ACT27853-1","ACT27853-1",767,29.1738012224999,-1.21179503472764,0.643495038207892,7.44709631569459,3.52082331518096,0.0295808936269546,0.180100484241792
"ACT29120-1","ACT29120-1",2049,17.076523226868,2.61506721985682,1.33131543198211,5.92681687106108,3.5212370150087,0.029568659914217,0.180100484241792
"ACT28993-1","ACT28993-1",1925,15.0302119398025,1.68202874918298,2.59290151422482,5.79096691659092,3.51916859531669,0.0296298767623883,0.180137644397675
"ACT29027-1","ACT29027-1",1960,45.4680403451856,-0.594551616550811,-0.561628734033416,9.04631918347055,3.51468469682008,0.0297630175326386,0.180424872517482
"ACT29617-1","ACT29617-1",2523,6.14916229548854,-0.791892238996008,-1.36785738077273,7.24868998890326,3.51591967040015,0.0297262877750816,0.180424872517482
"ACT28402-1","ACT28402-1",1341,4.45747018002057,-0.79522453840553,-0.663533770678675,8.40127808735856,3.51274695959416,0.0298207399098087,0.180514305995831
"ACT30413-1","ACT30413-1",3281,2.65201650107624,-0.879419774755879,0.195226607136738,8.73358992402552,3.51092159637215,0.0298752172249564,0.180583866995743
"ACT29236-1","ACT29236-1",2156,1.82248752236881,-0.833588655747766,-0.343388051761724,9.00703742495475,3.50130209450037,0.0301639563394172,0.181805997965411
"ACT30398-1","ACT30398-1",3267,19.151649367028,-0.887133705440664,-0.591133578772326,8.41721158119891,3.50183869699886,0.0301477764247074,0.181805997965411
"EBG00001118556-1","EBG00001118556-1",515,4.18144140829104,-3.57708274760571,-1.95057642058432,6.12487845094248,3.49581630238979,0.0303298657670108,0.182544077488843
"ACT27512-1","ACT27512-1",414,2.35652650733366,-0.474425467141501,-0.128537920029326,10.8594876910002,3.49172014143899,0.0304543427407798,0.183031035556532
"ACT28571-1","ACT28571-1",1499,2.43272930747862,-1.60277429280571,-1.05810583054245,7.13979008585009,3.48815859535284,0.0305629886105811,0.183421593075787
"ACT29932-1","ACT29932-1",2819,7.75023396023214,-4.24872202457819,-0.705398148591896,6.4760349518865,3.48241773216058,0.0307389316337692,0.184214339220349
"ACT27407-1","ACT27407-1",313,8.95463593592369,-3.84900670662248,-1.46668390972236,6.2485488984939,3.47648830147964,0.0309217171842781,0.184782551765508
"ACT30753-1","ACT30753-1",3631,0.53040445389696,0.477774130825453,0.224170139007224,10.4774287972548,3.47768993788157,0.0308845869338987,0.184782551765508
"ACT28095-1","ACT28095-1",1016,4.08041192033087,0.587764184361118,0.491152138673067,9.16651402880274,3.47345952472089,0.0310155037765058,0.184882231141587
"ACT30530-1","ACT30530-1",3409,4.91640777261996,-0.777178660772039,-0.479766386011399,8.86945223137627,3.47169013074878,0.0310704249430993,0.184882231141587
"ECBD_R0112-1","ECBD_R0112-1",4146,8.01983231928368,-0.602392460660415,-1.391723504256,7.27790847785374,3.47308632661099,0.0310270795877183,0.184882231141587
"ACT28621-1","ACT28621-1",1547,1.05993944463357,-0.22963910260433,0.0696191182144504,13.3952532675084,3.46700609182617,0.0312162853030725,0.184964195427655
"ACT29256-1","ACT29256-1",2178,1.1840967297344,-1.37367642921288,-1.06025665488255,7.26092769947914,3.46757679594731,0.0311984770822323,0.184964195427655
"ACT31090-1","ACT31090-1",3969,4.10264295134358,-0.18114381255884,-3.42762075951084,6.10769347902925,3.46926255472109,0.0311459340596939,0.184964195427655
"ACT29432-1","ACT29432-1",2348,1.7696897230704,0.559394000911001,0.243504155915897,9.88098477358673,3.44896039142311,0.0317846555534641,0.188066673211412
"ACT27491-1","ACT27491-1",394,7.1954762587202,-0.174257755800468,-3.41586033370415,6.10509706178505,3.44687721793191,0.0318509302596784,0.188104357288988
"ACT27546-1","ACT27546-1",458,7.86318477459096,0.232503693926257,-2.1015469822835,6.64753038867145,3.4459467642546,0.0318805766221755,0.188104357288988
"ACT29422-1","ACT29422-1",2338,4.51239752556536,-4.3168513305854,-0.365074670914763,6.54626323999515,3.43531268541387,0.0322213687669692,0.189848485540025
"ACT31043-1","ACT31043-1",3922,12.1973857895774,-0.745524449738374,0.0121776016258206,9.34154402920844,3.42524805991616,0.0325472665644451,0.191500093609571
"ACT28406-1","ACT28406-1",1345,15.5077424176183,-0.31676638817306,-1.29624635536192,7.45942191842103,3.42146618700912,0.0326705758152535,0.191956767832
"ACT30213-1","ACT30213-1",3089,1.37062414142034,0.580885907404858,-3.19426298086071,6.0756219981196,3.41627806577513,0.032840496689237,0.192685651664085
"ACT27710-1","ACT27710-1",624,8.13097453256438,-0.405503876938281,-0.582584251843237,9.25001441713744,3.40882171735766,0.0330862553494483,0.192839767578342
"ACT28436-1","ACT28436-1",1375,2.74797714095618,0.0330334067061822,-0.947762278156785,8.09177853605132,3.41016194238907,0.0330419468148867,0.192839767578342
"ACT29815-1","ACT29815-1",2715,3.41140934866847,-1.06241407181558,-0.384028605255704,8.42012212117663,3.40887612482102,0.0330844554539207,0.192839767578342
"ACT30195-1","ACT30195-1",3072,9.01911766069775,-1.04415044853264,-0.739528770189322,7.90610589925069,3.40851874409214,0.0330962800342739,0.192839767578342
"ACT31140-1","ACT31140-1",4016,34.9604400257057,-0.885734363176455,-0.574914977160172,8.41401610968013,3.40968766310143,0.0330576199460737,0.192839767578342
"ACT30696-1","ACT30696-1",3576,23.0450300035938,-0.989520994736438,-0.465095599359165,8.43178355165337,3.40380251931075,0.0332527212340463,0.193482938925524
"ACT29149-1","ACT29149-1",2076,13.8036547420927,-4.30654069508211,-0.306035272811126,6.54772711809493,3.397357469151,0.033467705535463,0.194464496479226
"ACT27330-1","ACT27330-1",238,10.7826632811108,-1.07068587905929,-0.697105424059161,7.94198016380758,3.38575321822947,0.0338582929992905,0.194776990926284
"ACT27941-1","ACT27941-1",861,27.5384124129784,-2.87947606727356,-2.87947606727356,5.89781996845868,3.38695393446992,0.033817667558035,0.194776990926284
"ACT28420-1","ACT28420-1",1359,1.06802386645471,0.385390076722575,-1.50304295953938,7.02580989704234,3.38474621557437,0.0338924018964802,0.194776990926284
"ACT28752-1","ACT28752-1",1685,1.0718889007074,-0.429695382863206,-2.55608534803441,6.43833561254805,3.39105528657756,0.0336792682884496,0.194776990926284
"ACT29100-1","ACT29100-1",2033,6.23490968147418,-2.88139574244988,-2.88139574244988,5.89798145117741,3.38934639189811,0.0337368656132403,0.194776990926284
"ACT30039-1","ACT30039-1",2931,15.9158304846811,-1.59558017715791,-0.116743141338231,7.78044659639441,3.39164926318369,0.033659271682682,0.194776990926284
"ACT30090-1","ACT30090-1",2981,2.03242668735049,-1.73641910195464,-0.194398802740261,7.63087098216521,3.38538173439537,0.0338708717924287,0.194776990926284
"ACT31072-1","ACT31072-1",3951,31.0956305412041,-2.62078513009501,0.134656686536765,7.0369380227515,3.38630503897531,0.0338396164514418,0.194776990926284
"ACT28149-1","ACT28149-1",1079,0.232235854812398,-0.787763420083688,-0.771495036150365,8.13926758777215,3.38080110919903,0.0340263607120774,0.195013289701824
"ACT28321-1","ACT28321-1",1254,0.175320917731056,-1.14628598159098,-0.587015710178178,8.0146835882124,3.38141981541546,0.0340053171599523,0.195013289701824
"ACT31107-1","ACT31107-1",3985,0.465472850884488,1.13369330809454,1.20104549359914,6.90088706115896,3.37873952657228,0.0340965736845715,0.195149463281859
"ACT27600-1","ACT27600-1",512,5.52951174789041,-1.89382817617302,-0.420941316099291,7.41163422923557,3.37640845631841,0.034176139364451,0.195338723088515
"ACT27517-1","ACT27517-1",419,1.97676589332607,-0.552725724767808,-0.228001608033567,10.1629125366083,3.36945631375322,0.034414538970478,0.196434073661655
"ACT29656-1","ACT29656-1",2562,0.724943551026187,-0.418952377166604,-0.962345992809377,8.00498825879818,3.36405244178838,0.0346009941452732,0.197230361471225
"ACT27647-1","ACT27647-1",567,1.00490007948609,-0.348438731029682,-0.414214219618525,10.2674392116684,3.35545708773824,0.0348996517890851,0.198236456785598
"ACT28370-1","ACT28370-1",1307,0.402328564354194,2.39211265297191,2.345665998088,5.67786534636929,3.35490102090607,0.034919061657068,0.198236456785598
"ACT28817-1","ACT28817-1",1748,0.720685155183654,-0.965227740535729,-0.670711902399806,8.09852124782124,3.35730761110059,0.0348351357534009,0.198236456785598
"ACT30662-1","ACT30662-1",3542,4.18760246437131,-3.97966444276285,0.48608713850646,6.48777935002388,3.35312745324857,0.0349810413239586,0.198320316601822
"ACT28852-1","ACT28852-1",1783,2.15711319164812,0.685032782821957,0.0979625475077365,9.10781569112907,3.35037867717562,0.0350773183928852,0.198330840603648
"ACT31205-1","ACT31205-1",4087,13.6880955725444,1.41749053406685,0.588353574607703,7.04247789830832,3.35137935018794,0.0350422387523588,0.198330840603648
"ACT27153-1","ACT27153-1",71,1.4360680150011,-0.607982520060326,-0.391267956365516,9.48042229489308,3.34530053030014,0.0352558801923805,0.199042788125171
"ACT28398-1","ACT28398-1",1337,1.22832747629917,-0.470164193268915,-0.57285698903098,9.14294270195973,3.34410656835575,0.0352979950376702,0.199042788125171
"ECBD_R0025-1","ECBD_R0025-1",1062,9.67620902946282,-0.978934365179296,-0.898757942486033,7.71210918436066,3.33815942528998,0.0355085203310609,0.19996151998765
"ACT29379-1","ACT29379-1",2293,1.38006479266768,-1.21431082288527,-0.158813544967341,8.26208077030671,3.33166317034803,0.0357399190381535,0.200726470426849
"ACT30242-1","ACT30242-1",3120,0.366408937775265,-0.785621919187202,-0.289842891276603,9.1215555649792,3.33243812727614,0.0357122357959497,0.200726470426849
"ACT27090-1","ACT27090-1",9,0.241018273359924,-1.54577642296683,-0.430442200891969,7.69175538981019,3.31972602335412,0.0361690626881344,0.201520202059486
"ACT27350-1","ACT27350-1",257,2.40880342848173,-0.660274461457385,-0.491668898048147,9.04214975177834,3.32171300421426,0.0360972743635739,0.201520202059486
"ACT28441-1","ACT28441-1",1380,1.11015143515218,-0.881393184437104,-0.662374261539934,8.22766892575047,3.32582129308112,0.0359492961203934,0.201520202059486
"ACT28780-1","ACT28780-1",1709,1.58677182256937,-0.594308131911546,-0.0418320143072413,9.97792329630306,3.3203754162019,0.0361455848554451,0.201520202059486
"ACT28965-1","ACT28965-1",1896,2.628449922529,-0.0107393558260371,-1.60951854671426,7.03588670228424,3.31978415269016,0.036166960487132,0.201520202059486
"ACT29266-1","ACT29266-1",2188,6.59728459578826,-2.02001925371185,0.282212631271943,7.25154264410845,3.32057508136275,0.0361383693222222,0.201520202059486
"ACT27950-1","ACT27950-1",870,1.29012203171036,-4.19946126135785,-0.641097725726603,6.45735046510726,3.31823903409471,0.036222880029775,0.201552740404086
"ACT28428-1","ACT28428-1",1367,9.45796800114386,1.1686376317988,-0.738635390554479,6.85553609042797,3.31470637116786,0.0363510560313999,0.201998394693004
"ACT27771-1","ACT27771-1",685,0.705503059133913,-0.681571172778332,-0.289883342681038,9.45224540772925,3.31064422930106,0.0364990039120975,0.202552596347057
"ACT28312-1","ACT28312-1",1245,18.8348946360989,-0.603864002691847,-0.673291741161105,8.59784236546029,3.30202771740665,0.036814823549997,0.204005141796604
"ACT29775-1","ACT29775-1",2680,9.7690640980292,-2.16517808031513,-0.372906494911697,7.22743395108311,3.30085906825281,0.0368578677990057,0.204005141796604
"ACT28000-1","ACT28000-1",924,1.43947399491682,-1.11809389451805,-0.215937514196686,8.40075162289338,3.28616341392393,0.037403460354039,0.204005672788714
"EBG00001118667-1","EBG00001118667-1",1061,7.47964886083655,-1.0119548400637,-0.849357950674251,7.74152729929693,3.29216314685233,0.0371797447237022,0.204005672788714
"ACT28588-1","ACT28588-1",1516,4.64673150545232,-4.10181627982807,-0.845974467092174,6.39326087507246,3.29035846621071,0.037246895849631,0.204005672788714
"ACT28668-1","ACT28668-1",1591,4.00709397734342,1.92390592777395,-1.85647563531379,5.82032423224018,3.29360401438814,0.0371262178025588,0.204005672788714
"ACT29029-1","ACT29029-1",1962,9.31347874589983,-1.30397773926847,-0.693206785222315,7.66483583731127,3.28989306519538,0.0372642328163973,0.204005672788714
"EBG00001118700-1","EBG00001118700-1",2446,0.811029334736224,-0.807876242484053,-0.2969574333414,9.0348169023656,3.27999303458445,0.0376349432066777,0.204005672788714
"ACT29889-1","ACT29889-1",2782,3.32466766101107,-3.52944055993057,-1.8734136864409,6.10715408165443,3.28303982481688,0.0375204638382416,0.204005672788714
"ACT30511-1","ACT30511-1",3389,5.76505577377333,-1.5962787010125,-2.35100048649958,6.28857112116865,3.28663727836178,0.0373857422307452,0.204005672788714
"ACT30520-1","ACT30520-1",3399,5.72260197255772,0.377271271944416,0.349742013523852,10.5861106263219,3.29453644936045,0.0370916197685867,0.204005672788714
"ACT30536-1","ACT30536-1",3415,10.9368705544865,-0.398771333705695,-0.469446634881144,9.75005680650685,3.28068567083044,0.0376088876181856,0.204005672788714
